,timestamp,uid,dtype,lat,lon,geometry,acc,tz,class,transform
60176,1589466799,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),20,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
60217,1589467245,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
60175,1589467716,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),12,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
60118,1589468228,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),5,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
60215,1589468701,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
59966,1589469161,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
60237,1589469620,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
60149,1589470390,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),5,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
59945,1589470818,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
59943,1589471407,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),11,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
60034,1589472057,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),12,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
59895,1589472628,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
59964,1589473291,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),14,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
60212,1589473814,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),21,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
60086,1589474120,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.624518,-95.3446406,POINT (-95.3446406 35.624518),7,-18000,OTHER,KEEP
60070,1589474124,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6244666,-95.3455515,POINT (-95.3455515 35.6244666),5,-18000,OTHER,KEEP
60000,1589474169,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6243641,-95.3513303,POINT (-95.3513303 35.6243641),3,-18000,OTHER,KEEP
60084,1589474215,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.624334,-95.3580231,POINT (-95.3580231 35.624334),3,-18000,OTHER,KEEP
60005,1589474260,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6243551,-95.3633162,POINT (-95.3633162 35.6243551),3,-18000,OTHER,KEEP
59999,1589474306,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6335772,-95.36705,POINT (-95.36705 35.6335772),3,-18000,OTHER,KEEP
60006,1589474354,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.645344,-95.3717177,POINT (-95.3717177 35.645344),3,-18000,OTHER,KEEP
59928,1589474398,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6572642,-95.3755912,POINT (-95.3755912 35.6572642),3,-18000,OTHER,KEEP
56455,1589509219,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6467976,-95.3724997,POINT (-95.3724997 35.6467976),5,-18000,OTHER,KEEP
56453,1589509264,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6345191,-95.3676271,POINT (-95.3676271 35.6345191),3,-18000,OTHER,KEEP
56303,1589509309,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6243101,-95.3633416,POINT (-95.3633416 35.6243101),4,-18000,OTHER,KEEP
56558,1589509355,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.624298,-95.3577823,POINT (-95.3577823 35.624298),3,-18000,OTHER,KEEP
56622,1589509401,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6243239,-95.3505902,POINT (-95.3505902 35.6243239),3,-18000,OTHER,KEEP
56099,1589509430,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6244101,-95.3452955,POINT (-95.3452955 35.6244101),3,-18000,OTHER,KEEP
56590,1589509436,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.6244132,-95.3441393,POINT (-95.3441393 35.6244132),3,-18000,OTHER,KEEP
56233,1589509481,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56416,1589509526,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56345,1589509535,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56665,1589510024,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),10,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56154,1589510150,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),48,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56153,1589510151,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),48,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56497,1589510172,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),6,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56054,1589510193,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),13,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56266,1589510193,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),13,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56682,1589510197,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56264,1589510197,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56681,1589510213,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56391,1589510233,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),43,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56082,1589510253,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),69,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56265,1589510273,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),69,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56680,1589510293,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),121,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56498,1589510313,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),151,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56355,1589510333,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),181,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56663,1589510335,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),112,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56436,1589510338,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),59,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56670,1589510340,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56243,1589510342,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56270,1589510346,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56504,1589510348,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56240,1589510352,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56241,1589510353,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56087,1589510356,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56138,1589510360,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56272,1589510362,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56684,1589510364,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56437,1589510366,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56440,1589510370,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56239,1589510372,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56129,1589510373,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56444,1589510376,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56139,1589510378,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),7,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56127,1589510380,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56135,1589510383,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56133,1589510386,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56134,1589510390,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56422,1589510392,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56140,1589510396,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56164,1589510398,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56123,1589510402,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),4,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56690,1589510406,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56685,1589510410,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56435,1589510413,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56131,1589510416,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56298,1589510420,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56130,1589510423,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),10,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56445,1589510426,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56672,1589510428,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56505,1589510432,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56132,1589510433,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),10,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56086,1589510436,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56165,1589510438,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56126,1589510442,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56238,1589510446,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56508,1589510450,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56137,1589510452,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56128,1589510454,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),10,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56423,1589510456,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56124,1589510458,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56507,1589510460,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56506,1589510462,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56136,1589510466,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56439,1589510468,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56689,1589510472,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56167,1589510473,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),10,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56420,1589510476,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56088,1589510478,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56687,1589510482,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56085,1589510484,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56671,1589510488,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56267,1589510490,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56242,1589510493,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),10,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56269,1589510496,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56669,1589510498,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),8,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56271,1589510502,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56084,1589510504,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56089,1589510508,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56421,1589510512,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56442,1589510514,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56686,1589510516,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56300,1589510518,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56443,1589510522,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56125,1589510524,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56268,1589510528,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),9,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
56441,1589510532,aa7267084260ca58072aa4f19b74709843b45aea40ebc085759be066e2c2eac4,0,35.628379821777344,-95.30923461914062,POINT (-95.30923461914062 35.628379821777344),3,-18000,PERSONAL_AREA,PERSONAL_AREA_CENTROID
